1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
98.0,451.0,2171.0,1795.0,222.0,1748.0,1224.0,2569.0,3414.0,2390.0,671.0,3297.0,2559.0,801.0,385.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,483.0,2290.0,1849.0,228.0,1868.0,1352.0,2767.0,3648.0,2594.0,694.0,3436.0,2642.0,847.0,414.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,535.0,2480.0,1952.0,246.0,2124.0,1600.0,3171.0,4155.0,3031.0,751.0,3712.0,2795.0,963.0,488.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,580.0,2642.0,2054.0,265.0,2445.0,1916.0,3663.0,4836.0,3593.0,815.0,3993.0,2974.0,1119.0,579.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,613.0,2761.0,2136.0,286.0,2812.0,2265.0,4210.0,5612.0,4224.0,870.0,4276.0,3163.0,1274.0,699.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,646.0,2875.0,2203.0,301.0,3185.0,2547.0,4755.0,6395.0,4837.0,926.0,4579.0,3354.0,1426.0,821.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,686.0,2976.0,2277.0,313.0,3471.0,2682.0,5216.0,7052.0,5376.0,975.0,4868.0,3551.0,1567.0,949.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,714.0,3052.0,2332.0,321.0,3615.0,2741.0,5481.0,7356.0,5734.0,1033.0,5128.0,3716.0,1663.0,1048.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,741.0,3079.0,2353.0,327.0,3661.0,2780.0,5570.0,7377.0,5950.0,1091.0,5377.0,3844.0,1723.0,1114.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,764.0,3091.0,2373.0,333.0,3675.0,2790.0,5589.0,7262.0,6063.0,1135.0,5604.0,3973.0,1741.0,1165.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,759.0,3070.0,2368.0,338.0,3663.0,2740.0,5551.0,7177.0,6132.0,1159.0,5753.0,4064.0,1757.0,1204.0,945.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,752.0,2974.0,2344.0,335.0,3556.0,2633.0,5346.0,7007.0,5987.0,1152.0,5759.0,4063.0,1740.0,1182.0,944.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,707.0,2851.0,2258.0,323.0,3342.0,2476.0,4997.0,6619.0,5533.0,1120.0,5490.0,3957.0,1632.0,1084.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,679.0,2767.0,2174.0,316.0,3109.0,2303.0,4610.0,6144.0,4997.0,1066.0,5150.0,3782.0,1495.0,945.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,646.0,2744.0,2138.0,296.0,2889.0,2139.0,4256.0,5680.0,4515.0,1000.0,4837.0,3594.0,1362.0,828.0,773.0,0.0,0.0,0.0,0.0,0.0,0.0
123.0,608.0,2649.0,2074.0,282.0,2668.0,1929.0,3931.0,5224.0,4050.0,941.0,4512.0,3419.0,1246.0,734.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,527.0,2365.0,1918.0,250.0,2328.0,1642.0,3433.0,4543.0,3495.0,831.0,3968.0,3156.0,1109.0,620.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,441.0,2105.0,1794.0,222.0,2051.0,1421.0,3060.0,3996.0,3040.0,728.0,3536.0,2920.0,996.0,530.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,394.0,1918.0,1689.0,202.0,1829.0,1210.0,2736.0,3565.0,2665.0,652.0,3201.0,2746.0,907.0,470.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,379.0,1850.0,1656.0,194.0,1720.0,1106.0,2566.0,3326.0,2439.0,623.0,3064.0,2625.0,852.0,429.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,370.0,1831.0,1641.0,192.0,1659.0,1068.0,2467.0,3205.0,2328.0,610.0,3002.0,2569.0,817.0,415.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,365.0,1827.0,1637.0,193.0,1627.0,1066.0,2414.0,3148.0,2269.0,608.0,2967.0,2531.0,796.0,398.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,376.0,1850.0,1642.0,194.0,1619.0,1080.0,2405.0,3139.0,2241.0,608.0,2961.0,2503.0,782.0,386.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,390.0,1882.0,1654.0,196.0,1592.0,1083.0,2347.0,3087.0,2168.0,607.0,2964.0,2482.0,752.0,372.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,410.0,1958.0,1693.0,205.0,1637.0,1129.0,2407.0,3165.0,2238.0,626.0,3046.0,2499.0,767.0,374.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,433.0,1997.0,1713.0,208.0,1735.0,1215.0,2562.0,3374.0,2384.0,636.0,3100.0,2543.0,807.0,397.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,480.0,2182.0,1806.0,228.0,1996.0,1383.0,2949.0,3919.0,2751.0,686.0,3335.0,2691.0,918.0,469.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,524.0,2332.0,1903.0,248.0,2306.0,1600.0,3404.0,4546.0,3242.0,740.0,3599.0,2889.0,1043.0,574.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,561.0,2445.0,1997.0,260.0,2616.0,1903.0,3883.0,5186.0,3799.0,786.0,3860.0,3104.0,1175.0,692.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,595.0,2512.0,2074.0,280.0,2903.0,2244.0,4341.0,5828.0,4336.0,830.0,4090.0,3316.0,1311.0,799.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,627.0,2591.0,2116.0,290.0,3139.0,2427.0,4705.0,6320.0,4791.0,886.0,4397.0,3531.0,1428.0,909.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,661.0,2636.0,2143.0,305.0,3231.0,2521.0,4841.0,6470.0,5199.0,932.0,4631.0,3708.0,1517.0,1006.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,689.0,2671.0,2168.0,314.0,3294.0,2585.0,4927.0,6593.0,5526.0,988.0,4907.0,3885.0,1601.0,1087.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,707.0,2731.0,2205.0,318.0,3350.0,2619.0,5001.0,6693.0,5694.0,1034.0,5156.0,4030.0,1672.0,1117.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,721.0,2767.0,2216.0,321.0,3339.0,2568.0,4966.0,6601.0,5624.0,1073.0,5306.0,4106.0,1657.0,1113.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,713.0,2733.0,2184.0,317.0,3247.0,2476.0,4819.0,6384.0,5382.0,1083.0,5279.0,4110.0,1603.0,1077.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,686.0,2670.0,2124.0,303.0,3059.0,2320.0,4518.0,5974.0,4956.0,1047.0,4970.0,3939.0,1493.0,987.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,642.0,2629.0,2099.0,293.0,2866.0,2165.0,4209.0,5547.0,4496.0,971.0,4566.0,3712.0,1368.0,869.0,788.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,612.0,2615.0,2077.0,289.0,2660.0,1997.0,3891.0,5112.0,4090.0,919.0,4249.0,3496.0,1254.0,771.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,585.0,2522.0,2028.0,278.0,2457.0,1822.0,3581.0,4674.0,3737.0,876.0,4008.0,3289.0,1149.0,718.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,493.0,2258.0,1890.0,247.0,2137.0,1558.0,3140.0,4079.0,3239.0,774.0,3604.0,3010.0,1017.0,619.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,418.0,2008.0,1743.0,217.0,1865.0,1331.0,2769.0,3595.0,2776.0,677.0,3214.0,2760.0,906.0,525.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,375.0,1868.0,1658.0,197.0,1698.0,1182.0,2524.0,3274.0,2453.0,621.0,2988.0,2587.0,827.0,458.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,359.0,1806.0,1625.0,189.0,1614.0,1119.0,2402.0,3103.0,2305.0,597.0,2890.0,2482.0,785.0,426.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,353.0,1783.0,1611.0,190.0,1570.0,1073.0,2328.0,3017.0,2217.0,584.0,2839.0,2432.0,760.0,408.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,353.0,1782.0,1606.0,187.0,1539.0,1045.0,2272.0,2966.0,2137.0,583.0,2825.0,2407.0,742.0,389.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,366.0,1801.0,1611.0,188.0,1527.0,1034.0,2255.0,2954.0,2108.0,583.0,2828.0,2396.0,730.0,381.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,381.0,1839.0,1628.0,191.0,1534.0,1037.0,2256.0,2951.0,2112.0,589.0,2854.0,2401.0,724.0,384.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,404.0,1911.0,1658.0,197.0,1556.0,1056.0,2268.0,2968.0,2124.0,612.0,2929.0,2415.0,721.0,382.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,416.0,1948.0,1675.0,200.0,1601.0,1118.0,2315.0,3070.0,2165.0,619.0,2950.0,2430.0,729.0,398.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,458.0,2141.0,1768.0,222.0,1857.0,1360.0,2693.0,3559.0,2579.0,669.0,3215.0,2564.0,840.0,471.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,504.0,2280.0,1875.0,242.0,2173.0,1640.0,3181.0,4241.0,3143.0,722.0,3483.0,2717.0,986.0,572.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,534.0,2397.0,1945.0,253.0,2505.0,1940.0,3684.0,4996.0,3666.0,777.0,3702.0,2880.0,1117.0,674.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,576.0,2485.0,1984.0,273.0,2804.0,2132.0,4141.0,5688.0,4126.0,817.0,3939.0,3043.0,1246.0,764.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,609.0,2578.0,2069.0,290.0,3032.0,2283.0,4468.0,6172.0,4600.0,869.0,4212.0,3239.0,1373.0,869.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,637.0,2655.0,2119.0,297.0,3155.0,2381.0,4662.0,6410.0,4972.0,912.0,4484.0,3401.0,1461.0,958.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,678.0,2700.0,2130.0,303.0,3213.0,2452.0,4765.0,6448.0,5239.0,971.0,4810.0,3567.0,1523.0,1029.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,700.0,2758.0,2161.0,315.0,3246.0,2472.0,4825.0,6481.0,5413.0,1037.0,5158.0,3736.0,1567.0,1078.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,712.0,2790.0,2178.0,319.0,3242.0,2463.0,4805.0,6441.0,5487.0,1099.0,5414.0,3860.0,1595.0,1091.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,707.0,2797.0,2178.0,318.0,3182.0,2396.0,4700.0,6297.0,5295.0,1130.0,5508.0,3905.0,1570.0,1054.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,671.0,2700.0,2126.0,309.0,3018.0,2242.0,4439.0,5953.0,4864.0,1107.0,5249.0,3804.0,1468.0,957.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,644.0,2642.0,2077.0,300.0,2826.0,2081.0,4126.0,5566.0,4406.0,1025.0,4884.0,3630.0,1341.0,839.0,782.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,615.0,2622.0,2055.0,285.0,2633.0,1945.0,3827.0,5111.0,4025.0,945.0,4511.0,3447.0,1232.0,751.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,569.0,2530.0,2013.0,272.0,2422.0,1780.0,3526.0,4651.0,3665.0,875.0,4149.0,3268.0,1128.0,692.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,483.0,2255.0,1865.0,245.0,2092.0,1506.0,3071.0,3999.0,3152.0,767.0,3664.0,2979.0,994.0,599.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,408.0,1986.0,1716.0,213.0,1815.0,1283.0,2673.0,3469.0,2717.0,670.0,3231.0,2746.0,884.0,511.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,392.0,1974.0,1713.0,207.0,1759.0,1255.0,2615.0,3369.0,2583.0,641.0,3188.0,2681.0,847.0,483.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,380.0,1952.0,1699.0,202.0,1708.0,1218.0,2553.0,3301.0,2481.0,630.0,3144.0,2603.0,824.0,458.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,378.0,1931.0,1686.0,200.0,1666.0,1168.0,2479.0,3220.0,2394.0,620.0,3116.0,2545.0,807.0,428.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,379.0,1929.0,1683.0,201.0,1646.0,1153.0,2446.0,3191.0,2350.0,622.0,3098.0,2527.0,795.0,418.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,391.0,1965.0,1696.0,203.0,1641.0,1147.0,2444.0,3194.0,2316.0,624.0,3103.0,2513.0,780.0,406.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,411.0,2028.0,1718.0,208.0,1644.0,1148.0,2435.0,3200.0,2277.0,630.0,3130.0,2514.0,761.0,401.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,453.0,2173.0,1794.0,219.0,1721.0,1208.0,2537.0,3342.0,2381.0,666.0,3282.0,2577.0,787.0,408.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,491.0,2294.0,1855.0,228.0,1856.0,1323.0,2740.0,3607.0,2576.0,689.0,3424.0,2642.0,836.0,442.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,540.0,2481.0,1959.0,247.0,2093.0,1527.0,3128.0,4095.0,3003.0,745.0,3718.0,2796.0,944.0,518.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,579.0,2642.0,2065.0,265.0,2389.0,1800.0,3611.0,4743.0,3524.0,810.0,4022.0,2973.0,1076.0,618.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,624.0,2767.0,2151.0,278.0,2741.0,2098.0,4159.0,5552.0,4102.0,870.0,4284.0,3199.0,1221.0,723.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,652.0,2876.0,2242.0,291.0,3056.0,2327.0,4624.0,6230.0,4603.0,929.0,4582.0,3440.0,1370.0,822.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,687.0,2964.0,2303.0,307.0,3323.0,2502.0,5024.0,6782.0,5060.0,994.0,4886.0,3640.0,1502.0,922.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,702.0,2990.0,2307.0,323.0,3409.0,2578.0,5147.0,6878.0,5414.0,1055.0,5177.0,3806.0,1592.0,1007.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,730.0,3001.0,2313.0,327.0,3417.0,2595.0,5173.0,6880.0,5597.0,1111.0,5441.0,3932.0,1644.0,1059.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,747.0,2991.0,2308.0,331.0,3414.0,2563.0,5163.0,6826.0,5653.0,1167.0,5708.0,4059.0,1675.0,1091.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,752.0,2991.0,2292.0,326.0,3387.0,2524.0,5105.0,6699.0,5646.0,1217.0,5881.0,4160.0,1677.0,1106.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,748.0,2938.0,2260.0,324.0,3291.0,2462.0,4931.0,6493.0,5448.0,1229.0,5873.0,4182.0,1634.0,1074.0,926.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,706.0,2827.0,2199.0,314.0,3085.0,2317.0,4584.0,6097.0,5021.0,1185.0,5571.0,4065.0,1522.0,968.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,657.0,2766.0,2149.0,304.0,2888.0,2135.0,4262.0,5670.0,4517.0,1085.0,5044.0,3843.0,1388.0,848.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,625.0,2706.0,2100.0,296.0,2709.0,1986.0,3972.0,5262.0,4075.0,999.0,4607.0,3613.0,1266.0,765.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,580.0,2617.0,2060.0,286.0,2497.0,1839.0,3669.0,4820.0,3705.0,933.0,4282.0,3430.0,1149.0,689.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,492.0,2351.0,1920.0,251.0,2203.0,1582.0,3253.0,4300.0,3190.0,806.0,3804.0,3158.0,1015.0,600.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,427.0,2108.0,1791.0,224.0,1938.0,1345.0,2908.0,3819.0,2762.0,711.0,3419.0,2893.0,910.0,517.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,393.0,1982.0,1723.0,206.0,1792.0,1202.0,2679.0,3478.0,2505.0,662.0,3232.0,2735.0,848.0,464.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,382.0,1944.0,1700.0,201.0,1710.0,1148.0,2553.0,3311.0,2361.0,638.0,3142.0,2627.0,811.0,434.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,377.0,1928.0,1682.0,201.0,1670.0,1123.0,2481.0,3246.0,2272.0,630.0,3095.0,2567.0,783.0,413.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,380.0,1931.0,1680.0,201.0,1655.0,1107.0,2465.0,3263.0,2233.0,627.0,3078.0,2537.0,773.0,398.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,396.0,1967.0,1691.0,204.0,1653.0,1099.0,2460.0,3259.0,2215.0,626.0,3089.0,2516.0,764.0,387.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,412.0,2021.0,1717.0,208.0,1646.0,1107.0,2439.0,3231.0,2201.0,634.0,3122.0,2524.0,752.0,382.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,448.0,2169.0,1787.0,219.0,1720.0,1172.0,2535.0,3373.0,2311.0,672.0,3288.0,2582.0,779.0,391.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,489.0,2287.0,1840.0,227.0,1833.0,1284.0,2709.0,3595.0,2499.0,700.0,3430.0,2646.0,825.0,425.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,528.0,2485.0,1955.0,248.0,2074.0,1489.0,3097.0,4088.0,2870.0,754.0,3717.0,2804.0,926.0,488.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,566.0,2627.0,2058.0,261.0,2366.0,1735.0,3554.0,4687.0,3333.0,816.0,3996.0,2991.0,1052.0,577.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,594.0,2745.0,2144.0,280.0,2685.0,2026.0,4061.0,5445.0,3871.0,862.0,4255.0,3192.0,1191.0,675.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,628.0,2858.0,2220.0,291.0,2981.0,2280.0,4528.0,6097.0,4448.0,921.0,4521.0,3389.0,1328.0,786.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,662.0,2965.0,2285.0,306.0,3218.0,2448.0,4878.0,6574.0,4935.0,983.0,4815.0,3589.0,1449.0,893.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,686.0,3015.0,2324.0,310.0,3353.0,2531.0,5068.0,6849.0,5268.0,1056.0,5084.0,3767.0,1558.0,962.0,829.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,715.0,3012.0,2322.0,313.0,3372.0,2559.0,5116.0,6900.0,5486.0,1125.0,5367.0,3917.0,1612.0,1028.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,738.0,3003.0,2322.0,319.0,3372.0,2535.0,5112.0,6909.0,5616.0,1180.0,5640.0,4027.0,1653.0,1069.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0
131.0,747.0,2958.0,2303.0,324.0,3335.0,2465.0,5015.0,6789.0,5551.0,1226.0,5863.0,4136.0,1658.0,1070.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,740.0,2890.0,2263.0,320.0,3244.0,2388.0,4860.0,6540.0,5316.0,1235.0,5919.0,4151.0,1612.0,1035.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,689.0,2780.0,2186.0,307.0,3060.0,2224.0,4541.0,6103.0,4847.0,1196.0,5697.0,4010.0,1490.0,942.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,649.0,2723.0,2148.0,298.0,2854.0,2084.0,4218.0,5633.0,4363.0,1103.0,5278.0,3778.0,1351.0,836.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0
123.0,622.0,2685.0,2113.0,292.0,2676.0,1947.0,3930.0,5197.0,3964.0,1022.0,4885.0,3579.0,1237.0,761.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,578.0,2602.0,2055.0,278.0,2484.0,1765.0,3632.0,4823.0,3583.0,946.0,4489.0,3405.0,1129.0,680.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,500.0,2316.0,1908.0,245.0,2176.0,1510.0,3213.0,4253.0,3097.0,807.0,3947.0,3131.0,1006.0,592.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,428.0,2070.0,1778.0,223.0,1899.0,1312.0,2826.0,3753.0,2699.0,715.0,3485.0,2883.0,902.0,509.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,394.0,1958.0,1718.0,209.0,1754.0,1226.0,2620.0,3456.0,2462.0,668.0,3253.0,2739.0,838.0,455.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,379.0,1909.0,1695.0,202.0,1692.0,1182.0,2530.0,3332.0,2359.0,645.0,3167.0,2645.0,808.0,422.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,375.0,1891.0,1682.0,201.0,1650.0,1171.0,2452.0,3242.0,2300.0,633.0,3112.0,2589.0,789.0,402.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,377.0,1892.0,1677.0,202.0,1625.0,1174.0,2413.0,3186.0,2259.0,627.0,3084.0,2549.0,771.0,389.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,387.0,1921.0,1685.0,204.0,1615.0,1176.0,2403.0,3176.0,2262.0,623.0,3080.0,2530.0,762.0,385.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,404.0,1961.0,1699.0,207.0,1615.0,1171.0,2388.0,3157.0,2234.0,629.0,3090.0,2521.0,751.0,381.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,438.0,2077.0,1760.0,216.0,1693.0,1238.0,2482.0,3291.0,2328.0,659.0,3236.0,2579.0,774.0,382.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,470.0,2169.0,1799.0,223.0,1791.0,1361.0,2632.0,3482.0,2497.0,683.0,3349.0,2639.0,813.0,411.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,515.0,2331.0,1875.0,242.0,1978.0,1522.0,2921.0,3908.0,2823.0,732.0,3611.0,2789.0,898.0,469.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,556.0,2449.0,1957.0,258.0,2212.0,1729.0,3284.0,4474.0,3222.0,794.0,3891.0,2985.0,1014.0,541.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,591.0,2583.0,2039.0,266.0,2471.0,1979.0,3693.0,5075.0,3683.0,870.0,4184.0,3197.0,1136.0,623.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,632.0,2691.0,2104.0,285.0,2762.0,2209.0,4137.0,5728.0,4164.0,950.0,4500.0,3409.0,1268.0,708.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,673.0,2805.0,2166.0,299.0,3008.0,2362.0,4522.0,6261.0,4607.0,1044.0,4889.0,3620.0,1393.0,809.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,716.0,2915.0,2209.0,304.0,3142.0,2401.0,4750.0,6558.0,4928.0,1126.0,5276.0,3797.0,1494.0,898.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,758.0,3029.0,2262.0,308.0,3194.0,2441.0,4850.0,6645.0,5168.0,1199.0,5618.0,3940.0,1561.0,962.0,856.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,795.0,3057.0,2303.0,312.0,3239.0,2423.0,4907.0,6689.0,5339.0,1241.0,5936.0,4059.0,1607.0,996.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0
136.0,817.0,3057.0,2350.0,318.0,3217.0,2386.0,4840.0,6555.0,5340.0,1298.0,6208.0,4140.0,1610.0,1017.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,807.0,3018.0,2336.0,321.0,3121.0,2306.0,4659.0,6218.0,5158.0,1319.0,6308.0,4138.0,1559.0,986.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,760.0,2934.0,2270.0,314.0,2920.0,2126.0,4318.0,5756.0,4700.0,1263.0,6052.0,3979.0,1447.0,892.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,708.0,2842.0,2222.0,301.0,2728.0,2030.0,4005.0,5332.0,4306.0,1161.0,5588.0,3756.0,1322.0,797.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,667.0,2784.0,2171.0,294.0,2614.0,1895.0,3818.0,5080.0,3909.0,1065.0,5166.0,3542.0,1218.0,728.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,614.0,2671.0,2096.0,284.0,2436.0,1706.0,3562.0,4703.0,3539.0,983.0,4772.0,3356.0,1114.0,662.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,525.0,2379.0,1946.0,252.0,2137.0,1466.0,3172.0,4152.0,3076.0,861.0,4193.0,3098.0,991.0,581.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,441.0,2108.0,1805.0,220.0,1878.0,1279.0,2817.0,3661.0,2673.0,752.0,3661.0,2864.0,885.0,511.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,402.0,2006.0,1765.0,208.0,1763.0,1196.0,2643.0,3427.0,2474.0,698.0,3399.0,2725.0,837.0,463.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,387.0,1957.0,1727.0,202.0,1686.0,1146.0,2520.0,3254.0,2362.0,671.0,3270.0,2643.0,805.0,440.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,381.0,1925.0,1705.0,200.0,1646.0,1119.0,2450.0,3166.0,2285.0,660.0,3178.0,2594.0,779.0,427.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,377.0,1926.0,1701.0,201.0,1631.0,1134.0,2427.0,3147.0,2271.0,654.0,3134.0,2561.0,770.0,418.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0
