NodeELEC,NodeGAS,GenID,PrimeMover,Fuel,ExistingUnits,UnitSize,MaxNewAnnual,MaxNewTotal,Pmin,Pmax,RampDown,RampUp,MinUp,MinDown,isRenewable,HeatRate,isNGFueled,EmissionsFactor,StartupCost,EconomicLifetime,Lifetime,StartupFuel,InstallYear,ForcedRetirement
36069,36069,NC128,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36069,36069,WD128,Onshore wind,Wind,0.03,100,5,25,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36069,36069,SL128,Solar,Solar,0.61,50,10,185,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36083,36083,CS129,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36083,36083,CC129,Natural gas CC,Natural gas,1.16,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36083,36083,CT129,Natural gas CT,Natural gas,0.06,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36083,36083,GT129,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36083,36083,NC129,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36083,36083,HD129,Hydro,Hydro,0.26,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36083,36083,WD129,Onshore wind,Wind,0,100,5,19,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36083,36083,SL129,Solar,Solar,0.5,50,10,280,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36093,36093,CS130,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36093,36093,CC130,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36093,36093,CT130,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36093,36093,GT130,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36093,36093,NC130,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36093,36093,WD130,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36093,36093,SL130,Solar,Solar,0.8,50,10,91,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36035,36035,CS131,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36035,36035,CC131,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36035,36035,CT131,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36035,36035,GT131,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36035,36035,BP131,Biopower,Biomass,0.03,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
36035,36035,NC131,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36035,36035,HD131,Hydro,Hydro,0.04,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36035,36035,WD131,Onshore wind,Wind,0,100,3,3,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36035,36035,SL131,Solar,Solar,0.91,50,10,202,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36007,36007,CS132,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36007,36007,CC132,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36007,36007,CT132,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36007,36007,GT132,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36007,36007,BP132,Biopower,Biomass,0.04,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
36007,36007,NC132,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36007,36007,WD132,Onshore wind,Wind,1.12,100,5,26,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36007,36007,SL132,Solar,Solar,0.18,50,10,276,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36107,36107,CS133,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36107,36107,CC133,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36107,36107,CT133,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36107,36107,GT133,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36107,36107,NC133,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36107,36107,WD133,Onshore wind,Wind,0,100,5,23,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36107,36107,SL133,Solar,Solar,1.22,50,10,184,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36027,36027,CS134,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36027,36027,CC134,Natural gas CC,Natural gas,1.88,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36027,36027,CT134,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36027,36027,GT134,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36027,36027,BP134,Biopower,Biomass,0.09,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
36027,36027,NC134,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36027,36027,HD134,Hydro,Hydro,0.01,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36027,36027,WD134,Onshore wind,Wind,0,100,5,14,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36027,36027,SL134,Solar,Solar,0.8,50,10,298,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42117,42117,CS135,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42117,42117,CC135,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42117,42117,CT135,Natural gas CT,Natural gas,0.24,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42117,42117,GT135,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42117,42117,NC135,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42117,42117,WD135,Onshore wind,Wind,0,100,5,28,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42117,42117,SL135,Solar,Solar,0.02,50,10,453,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
44003,44003,CS136,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
44003,44003,CC136,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
44003,44003,CT136,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
44003,44003,GT136,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
44003,44003,NC136,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
44003,44003,WD136,Onshore wind,Wind,0.15,100,3,3,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
44003,44003,SL136,Solar,Solar,2.15,50,10,78,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36101,36101,CS137,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36101,36101,CC137,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36101,36101,CT137,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36101,36101,GT137,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36101,36101,NC137,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36101,36101,WD137,Onshore wind,Wind,4.28,100,5,56,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36101,36101,SL137,Solar,Solar,0.48,50,10,324,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25023,25023,CS138,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
25023,25023,CC138,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
25023,25023,CT138,Natural gas CT,Natural gas,0.02,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
25023,25023,GT138,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25023,25023,BP138,Biopower,Biomass,0.98,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
25023,25023,NC138,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
25023,25023,WD138,Onshore wind,Wind,0.13,100,5,7,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25023,25023,SL138,Solar,Solar,3.13,50,10,257,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42105,42105,CS139,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42105,42105,CC139,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42105,42105,CT139,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42105,42105,GT139,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42105,42105,NC139,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42105,42105,WD139,Onshore wind,Wind,0.9,100,5,50,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42105,42105,SL139,Solar,Solar,0,50,10,338,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42011,42011,CS140,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42011,42011,CC140,Natural gas CC,Natural gas,1.79,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42011,42011,CT140,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42011,42011,PT140,Petroleum CT,Petroleum,0.36,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
42011,42011,GT140,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42011,42011,BP140,Biopower,Biomass,0.1,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
42011,42011,NC140,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42011,42011,WD140,Onshore wind,Wind,0,100,5,15,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42011,42011,SL140,Solar,Solar,0.48,50,10,211,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42087,42087,CS141,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42087,42087,CC141,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42087,42087,CT141,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42087,42087,GT141,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42087,42087,NC141,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42087,42087,WD141,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42087,42087,SL141,Solar,Solar,0,50,10,92,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36109,36109,CS142,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36109,36109,CC142,Natural gas CC,Natural gas,0.05,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36109,36109,CT142,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36109,36109,GT142,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36109,36109,NC142,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36109,36109,HD142,Hydro,Hydro,0.02,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36109,36109,WD142,Onshore wind,Wind,0,100,5,16,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36109,36109,SL142,Solar,Solar,0.88,50,10,142,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42053,42053,CS143,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42053,42053,CC143,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42053,42053,CT143,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42053,42053,GT143,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42053,42053,NC143,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42053,42053,WD143,Onshore wind,Wind,0,100,5,18,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42053,42053,SL143,Solar,Solar,0,50,10,258,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42093,42093,CS144,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42093,42093,CC144,Natural gas CC,Natural gas,1.28,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42093,42093,CT144,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42093,42093,CL144,Coal IGCC,Coal,1.44,600,100,500,0,0.85,1,1,7,5,0,9.2,0,0,4788,70,70,0,0,0
42093,42093,GT144,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42093,42093,NC144,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42093,42093,WD144,Onshore wind,Wind,0,100,2,2,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42093,42093,SL144,Solar,Solar,0,50,10,49,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42107,42107,CS145,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42107,42107,CC145,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42107,42107,CT145,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42107,42107,CL145,Coal IGCC,Coal,0.37,600,100,500,0,0.85,1,1,7,5,0,9.2,0,0,4788,70,70,0,0,0
42107,42107,PT145,Petroleum CT,Petroleum,0.11,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
42107,42107,GT145,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42107,42107,NC145,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42107,42107,WD145,Onshore wind,Wind,1.28,100,5,19,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42107,42107,SL145,Solar,Solar,0.02,50,10,335,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36121,36121,CS146,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36121,36121,CC146,Natural gas CC,Natural gas,0.08,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36121,36121,CT146,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36121,36121,GT146,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36121,36121,NC146,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36121,36121,WD146,Onshore wind,Wind,4.4,100,5,25,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36121,36121,SL146,Solar,Solar,0.28,50,10,286,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42065,42065,CS147,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42065,42065,CC147,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42065,42065,CT147,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42065,42065,GT147,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42065,42065,NC147,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42065,42065,WD147,Onshore wind,Wind,0,100,5,24,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42065,42065,SL147,Solar,Solar,0,50,10,323,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42047,42047,CS148,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42047,42047,CC148,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42047,42047,CT148,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42047,42047,GT148,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42047,42047,BP148,Biopower,Biomass,0.54,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
42047,42047,NC148,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42047,42047,WD148,Onshore wind,Wind,0,100,5,35,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42047,42047,SL148,Solar,Solar,0,50,10,501,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42069,42069,CS149,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42069,42069,CC149,Natural gas CC,Natural gas,2.17,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42069,42069,CT149,Natural gas CT,Natural gas,0.6,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42069,42069,PT149,Petroleum CT,Petroleum,0.05,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
42069,42069,GT149,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42069,42069,BP149,Biopower,Biomass,0.09,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
42069,42069,NC149,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42069,42069,WD149,Onshore wind,Wind,0,100,5,11,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42069,42069,SL149,Solar,Solar,0,50,10,202,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42041,42041,CS150,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42041,42041,CC150,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42041,42041,CT150,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42041,42041,PT150,Petroleum CT,Petroleum,0.54,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
42041,42041,GT150,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42041,42041,BP150,Biopower,Biomass,0.06,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
42041,42041,NC150,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42041,42041,WD150,Onshore wind,Wind,0,100,5,14,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42041,42041,SL150,Solar,Solar,0.15,50,10,173,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42007,42007,CS151,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42007,42007,CC151,Natural gas CC,Natural gas,0.44,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42007,42007,CT151,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42007,42007,GT151,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42007,42007,NC151,Nuclear,Nuclear,1.85,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42007,42007,HD151,Hydro,Hydro,0.06,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
42007,42007,WD151,Onshore wind,Wind,0,100,3,3,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42007,42007,SL151,Solar,Solar,1.11,50,10,174,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36015,36015,CS152,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36015,36015,CC152,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36015,36015,CT152,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36015,36015,GT152,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36015,36015,NC152,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36015,36015,WD152,Onshore wind,Wind,0,100,5,17,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36015,36015,SL152,Solar,Solar,0.35,50,10,122,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36117,36117,CS153,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36117,36117,CC153,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36117,36117,CT153,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36117,36117,GT153,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36117,36117,NC153,Nuclear,Nuclear,0.61,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36117,36117,WD153,Onshore wind,Wind,0.01,100,5,21,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36117,36117,SL153,Solar,Solar,0.36,50,10,212,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36011,36011,CS154,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36011,36011,CC154,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36011,36011,CT154,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36011,36011,GT154,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36011,36011,NC154,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36011,36011,HD154,Hydro,Hydro,0.02,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36011,36011,WD154,Onshore wind,Wind,0,100,5,28,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36011,36011,SL154,Solar,Solar,0.37,50,10,178,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9150,9150,CS155,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9150,9150,CC155,Natural gas CC,Natural gas,1.2,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9150,9150,CT155,Natural gas CT,Natural gas,0.05,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
9150,9150,GT155,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9150,9150,BP155,Biopower,Biomass,0.43,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
